row,range,plant_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,ADF,AD_ICP,Adj_CP,aNDFom,Ash,Crude_protein,DCAD,Dry_Matter,EE_Fat,Lignin,NEG_OARDC,NEL3x_ADF,NEL3x_OARDC,NEM_OARDC,NFC,SPCP,Starch,TDN_OARDC,WSC_Sugar,Cellulose,Hemicellulose,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,SF16h_HGT_120_MEAN,SF16h_HGT_120_STD,SF16h_PAN_120_MEAN,SF16h_PAN_120_STD,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,accession_photoperiod,accession_type,accession_origin,accession_race,plot_id,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
33 && 34 && 35 && 36,28,PI_257599,243,252,227,1.35,1.32,1.17,16,19,11,30.61,0.42,5.68,54.4,1.82,5.11,20.76,92.03,0.77,5.51,35.21,69.21,64.61,61.2,38.24,52.68,0.93,65.2,27.8,25.1,25.17,0.26611,,0.084503,0.35076,0.46864,7.8042,78.3909,,240.666666667,10.3387082795,15.3333333333,3.29983164554,340680.3005 && 340679.603 && 340678.4675 && 340677.77,3832770.11 && 3832770.35 && 3832770.65 && 3832770.885,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Caudatum,SF-BE-r1-p1325 && SF-BE-r1-p1326 && SF-BE-r1-p1327 && SF-BE-r1-p1328,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1325 && BMS.SF-BE-r1-p1327 && PAN.SF-BE-r1-p1327 && LEF.SF-BE-r1-p1327,ANTHESIS && MATURITY
33 && 34 && 35 && 36,29,PI_569422,146,148,141,1.08,,0.92,,,,41.29,0.67,12.22,68.7,2.38,7.86,15.92,91.79,1.03,5.23,30.94,81.1,59,54.31,17.22,34.98,0.44,70.47,11.34,36.06,29.9,0.40954,,0.088465,0.23664,0.2164,3.9447,63.1442,,145.0,2.94392028878,,,340681.782 && 340681.0855 && 340679.942 && 340679.246,3832774.335 && 3832774.565 && 3832774.83 && 3832775.06,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r1-p1373 && SF-BE-r1-p1374 && SF-BE-r1-p1375 && SF-BE-r1-p1376,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1373 && BMS.SF-BE-r1-p1375 && PAN.SF-BE-r1-p1375 && LEF.SF-BE-r1-p1375,ANTHESIS && MATURITY
33 && 34 && 35 && 36,30,PI_562990,85,90,78,0.70,,0.53,,,,41.78,0.71,15.55,67.01,1.83,12.63,11.48,91.85,1.06,3.09,35.84,72.99,62.35,60.8,15.04,87.42,0.91,69.17,10.27,38.69,27.45,,,0.084208,0.30075,0.4764,8.2598,74.3663,,84.3333333333,4.92160768674,,,340683.283 && 340682.587 && 340681.4385 && 340680.743,3832778.585 && 3832778.815 && 3832779.07 && 3832779.305,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,SF-BE-r1-p1421 && SF-BE-r1-p1422 && SF-BE-r1-p1423 && SF-BE-r1-p1424,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1421 && BMS.SF-BE-r1-p1423 && PAN.SF-BE-r1-p1423 && LEF.SF-BE-r1-p1423,ANTHESIS && MATURITY
33 && 34 && 35 && 36,31,PI_570254,142,164,152,1.25,,1.00,,,,39.25,0.58,9.98,64.76,3.19,8.44,20.38,92.51,0.92,5.96,30,66.56,58.92,54.74,21.81,77.14,0.7,62.28,14.36,33.29,26.88,,,0.076374,0.38595,0.54916,12.1611,80.9743,,152.666666667,8.99382504215,,,340684.7735 && 340684.0785 && 340682.9405 && 340682.2455,3832782.805 && 3832783.04 && 3832783.325 && 3832783.56,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r1-p1469 && SF-BE-r1-p1470 && SF-BE-r1-p1471 && SF-BE-r1-p1472,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1469 && BMS.SF-BE-r1-p1471 && PAN.SF-BE-r1-p1471 && LEF.SF-BE-r1-p1471,ANTHESIS && MATURITY
33 && 34 && 35 && 36,32,PI_570073,76,74,75,0.61,,0.44,,,,36.33,0.61,16.02,59.71,1.83,14.39,20.49,91.35,1.08,2.31,40.65,68.5,65.41,67.33,24.45,148.74,0.64,67.25,15.2,34.02,25.77,,,0.023859,0.37939,0.31627,5.6717,45.2801,,75.0,0.816496580928,,,340686.297 && 340685.6025 && 340684.462 && 340683.767,3832787.115 && 3832787.35 && 3832787.63 && 3832787.865,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r1-p1517 && SF-BE-r1-p1518 && SF-BE-r1-p1519 && SF-BE-r1-p1520,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1517 && BMS.SF-BE-r1-p1519 && PAN.SF-BE-r1-p1519 && LEF.SF-BE-r1-p1519,ANTHESIS && MATURITY
37 && 38 && 39 && 40,1,PI_297171,152,120,140,1.24,,1.02,,,,38.41,0.65,12.13,65.26,2.55,10.02,14.97,91.92,0.98,5.59,32.59,72.51,59.63,56.87,20.64,82.09,0.76,66.4,13.49,32.82,29.15,0.9878,,,0.094567,0.29084,,,20.6536,137.333333333,13.1993265821,,,340636.4405 && 340635.7505 && 340635.0495 && 340634.359,3832654.61 && 3832654.84 && 3832655.145 && 3832655.37,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,Caudatum,SF-BE-r1-p0033 && SF-BE-r1-p0034 && SF-BE-r1-p0035 && SF-BE-r1-p0036,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0033 && BMS.SF-BE-r1-p0035 && PAN.SF-BE-r1-p0035 && LEF.SF-BE-r1-p0035,ANTHESIS && MATURITY
37 && 38 && 39 && 40,2,PI_643016,247,230,262,1.33,1.26,1.08,16,14,17,33.18,0.5,7.44,58.16,3.32,8.6,27.54,91.1,0.89,5.62,34.17,68.08,61.85,58.45,30.06,97.76,0.57,63.44,18.05,27.56,27.04,0.98283,,,0.39557,0.41281,,,50.9268,246.333333333,13.0724477008,15.6666666667,1.24721912892,340637.9805 && 340637.291 && 340636.5755 && 340635.8865,3832658.985 && 3832659.215 && 3832659.465 && 3832659.695,PHOTOPERIOD_SENSITIVE,Sweet,,,SF-BE-r1-p0081 && SF-BE-r1-p0082 && SF-BE-r1-p0083 && SF-BE-r1-p0084,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0081 && BMS.SF-BE-r1-p0083 && PAN.SF-BE-r1-p0083 && LEF.SF-BE-r1-p0083,ANTHESIS && MATURITY
37 && 38 && 39 && 40,3,PI_156326,74,73,77,0.64,,0.51,,,,36.56,0.67,15.24,61.9,1.21,12.77,11.04,90.84,1.04,3.7,39.22,79.36,63.98,64.25,22.38,105.94,0.9,72.92,13.82,32.86,27.74,0.0095391,0.032414,,0.1703,0.1624,,,18.2283,74.6666666667,1.6996731712,,,340639.5265 && 340638.8365 && 340638.1075 && 340637.418,3832663.375 && 3832663.605 && 3832663.805 && 3832664.035,PHOTOPERIOD_SENSITIVE,Cellulosic,Zambia,Caudatum,SF-BE-r1-p0129 && SF-BE-r1-p0130 && SF-BE-r1-p0131 && SF-BE-r1-p0132,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0129 && BMS.SF-BE-r1-p0131 && PAN.SF-BE-r1-p0131 && LEF.SF-BE-r1-p0131,ANTHESIS && MATURITY
37 && 38 && 39 && 40,4,PI_505722,141,162,159,1.09,,0.93,,,,35.27,0.51,8.88,60.79,4.26,8.08,26.8,92.01,0.89,5.62,30.54,66.39,59.79,55.3,25.98,75.32,0.69,62.57,16.22,29.65,27.48,0.38136,0.056475,,0.38895,0.48188,,,41.6751,154.0,9.2736184955,,,340641.005 && 340640.3105 && 340639.5895 && 340638.8945,3832667.59 && 3832667.825 && 3832668.075 && 3832668.305,PHOTOPERIOD_SENSITIVE,Cellulosic,Zambia,Guinea-caudatum,SF-BE-r1-p0177 && SF-BE-r1-p0178 && SF-BE-r1-p0179 && SF-BE-r1-p0180,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0177 && BMS.SF-BE-r1-p0179 && PAN.SF-BE-r1-p0179 && LEF.SF-BE-r1-p0179,ANTHESIS && MATURITY
37 && 38 && 39 && 40,5,PI_569416,93,91,79,0.96,,0.80,,,,37.73,0.61,13.51,64.11,2.43,11.36,23.33,90.75,1.05,3.88,35.31,78.03,62.09,60.18,21.63,86.87,0.19,70.5,11.87,33.85,28.68,0.029324,0.13245,,0.30337,0.2844,,,28.946,87.6666666667,6.18241233033,,,340642.5315 && 340641.837 && 340641.117 && 340640.423,3832671.92 && 3832672.155 && 3832672.4 && 3832672.635,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r1-p0225 && SF-BE-r1-p0226 && SF-BE-r1-p0227 && SF-BE-r1-p0228,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0225 && BMS.SF-BE-r1-p0227 && PAN.SF-BE-r1-p0227 && LEF.SF-BE-r1-p0227,ANTHESIS && MATURITY
37 && 38 && 39 && 40,6,PI_329517,91,81,111,1.17,,0.95,,,,35.07,0.57,10.93,61.64,3.37,10.31,28.78,92.18,0.95,4.64,33.91,67.92,61.32,58.49,22.51,98.57,0.74,64.41,13.31,30.43,28.37,0.18542,0.050873,,0.18533,0.23595,,,24.5927,94.3333333333,12.4721912892,,,340644.038 && 340643.343 && 340642.6325 && 340641.938,3832676.2 && 3832676.435 && 3832676.695 && 3832676.925,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0273 && SF-BE-r1-p0274 && SF-BE-r1-p0275 && SF-BE-r1-p0276,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0273 && BMS.SF-BE-r1-p0275 && PAN.SF-BE-r1-p0275 && LEF.SF-BE-r1-p0275,ANTHESIS && MATURITY
37 && 38 && 39 && 40,7,PI_329584,171,152,153,1.98,,1.68,,,,41.48,0.63,10.19,68.76,2.52,7.1,12.83,92.91,0.98,6.13,29.15,75.34,57.77,51.85,17.28,55.97,0.76,67.69,11.75,35.35,29.77,0.078283,0.043673,,0.22709,0.21032,,,29.1088,158.666666667,8.73053390247,,,340645.5695 && 340644.8745 && 340644.164 && 340643.4685,3832680.55 && 3832680.78 && 3832681.03 && 3832681.265,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0321 && SF-BE-r1-p0322 && SF-BE-r1-p0323 && SF-BE-r1-p0324,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0321 && BMS.SF-BE-r1-p0323 && PAN.SF-BE-r1-p0323 && LEF.SF-BE-r1-p0323,ANTHESIS && MATURITY
37 && 38 && 39 && 40,8,PI_329710,220,237,211,2.28,,1.98,,,,39.69,0.55,9.28,68.87,2.62,7.77,28.27,91.63,1,4.59,31.22,82.07,60.07,54.21,19.1,59.22,-0.16,70.28,7.8,35.1,31.77,0.42735,0.063098,,0.27475,0.22732,,,51.4867,222.666666667,10.7806410859,,,340647.1365 && 340646.4405 && 340645.729 && 340645.0335,3832684.995 && 3832685.23 && 3832685.465 && 3832685.695,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0369 && SF-BE-r1-p0370 && SF-BE-r1-p0371 && SF-BE-r1-p0372,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0369 && BMS.SF-BE-r1-p0371 && PAN.SF-BE-r1-p0371 && LEF.SF-BE-r1-p0371,ANTHESIS && MATURITY
37 && 38 && 39 && 40,9,PI_329665,118,150,155,1.64,,1.37,,,,36.54,0.58,10.85,64.67,2.59,9.31,29.62,90.79,1.04,3.81,35.08,84.35,62.12,58.31,21.46,68.46,-0.12,73.15,9.8,32.73,30.81,0.81665,0.04453,,0.24856,0.37026,,,46.6516,141.0,16.3910544709,,,340648.653 && 340647.9565 && 340647.2295 && 340646.5325,3832689.305 && 3832689.535 && 3832689.715 && 3832689.945,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0417 && SF-BE-r1-p0418 && SF-BE-r1-p0419 && SF-BE-r1-p0420,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0417 && BMS.SF-BE-r1-p0419 && PAN.SF-BE-r1-p0419 && LEF.SF-BE-r1-p0419,ANTHESIS && MATURITY
37 && 38 && 39 && 40,10,PI_569465,104,94,79,0.70,,0.54,,,,35.12,0.53,14.04,59.88,4.14,13.68,26.35,91.1,0.99,4.05,34.92,69.58,62.34,61.42,23.97,143.97,0.43,64.57,10.95,31.07,27.11,0.065923,0.059827,,0.33643,0.2534,,,40.912,92.3333333333,10.2740233383,,,340650.171 && 340649.4745 && 340648.74 && 340648.0435,3832693.615 && 3832693.845 && 3832693.99 && 3832694.225,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r1-p0465 && SF-BE-r1-p0466 && SF-BE-r1-p0467 && SF-BE-r1-p0468,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0465 && BMS.SF-BE-r1-p0467 && PAN.SF-BE-r1-p0467 && LEF.SF-BE-r1-p0467,ANTHESIS && MATURITY
37 && 38 && 39 && 40,11,PI_506030,131,130,137,0.62,0.52,0.47,20,18,17,29.78,0.54,5.75,55.11,3.26,5.69,26.27,91.15,0.86,6.12,34.21,69.21,61.94,59.54,35.66,61.36,0.48,64.4,24.37,23.66,26.84,0.48538,0.051012,,0.30035,0.4691,,,36.1622,132.666666667,3.09120616517,18.3333333333,1.24721912892,340651.7015 && 340651.006 && 340650.2665 && 340649.5715,3832697.965 && 3832698.2 && 3832698.315 && 3832698.55,PHOTOPERIOD_SENSITIVE,Cellulosic,Togo,Guinea,SF-BE-r1-p0513 && SF-BE-r1-p0514 && SF-BE-r1-p0515 && SF-BE-r1-p0516,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0513 && BMS.SF-BE-r1-p0515 && PAN.SF-BE-r1-p0515 && LEF.SF-BE-r1-p0515,ANTHESIS && MATURITY
37 && 38 && 39 && 40,12,PI_329550,168,197,199,1.38,,1.18,,,,44.63,0.76,12.81,69.87,1.99,7.18,1.56,90.85,1.13,6.54,28.41,92.24,56.66,51.53,17.56,16.01,0.17,72.5,9.54,38.09,28.26,0.98507,0.041341,,0.25927,0.24905,,,40.7197,188.0,14.1656862406,,,340653.225 && 340652.5295 && 340651.81 && 340651.114,3832702.285 && 3832702.52 && 3832702.685 && 3832702.92,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0561 && SF-BE-r1-p0562 && SF-BE-r1-p0563 && SF-BE-r1-p0564,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0561 && BMS.SF-BE-r1-p0563 && PAN.SF-BE-r1-p0563 && LEF.SF-BE-r1-p0563,ANTHESIS && MATURITY
37 && 38 && 39 && 40,13,PI_643008,234,231,250,1.36,1.34,1.15,13,13,13,30.95,0.54,7.65,56.15,3.2,6.37,24.07,91.24,0.85,5.65,33.87,68.91,62.03,59.52,33.19,52.68,0.82,64.4,22.74,25.3,27.13,0.50787,0.030669,,0.36265,0.43354,,,49.2075,238.333333333,8.33999733546,13.0,0.0,340654.702 && 340654.0065 && 340653.3155 && 340652.62,3832706.48 && 3832706.715 && 3832706.95 && 3832707.185,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r1-p0609 && SF-BE-r1-p0610 && SF-BE-r1-p0611 && SF-BE-r1-p0612,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0609 && BMS.SF-BE-r1-p0611 && PAN.SF-BE-r1-p0611 && LEF.SF-BE-r1-p0611,ANTHESIS && MATURITY
37 && 38 && 39 && 40,14,PI_152961,216,246,240,1.03,,0.82,,,,35.74,0.39,6.58,59.03,1.34,6.18,14.88,91.83,0.8,5.39,34.2,66.9,64.01,60.31,34.36,71.14,0.68,64.03,22.02,30.35,25.11,0.3727,0.042096,,0.33664,0.62921,,,58.2545,234.0,12.9614813968,,,340656.191 && 340655.497 && 340654.768 && 340654.074,3832710.705 && 3832710.95 && 3832711.07 && 3832711.31,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,SF-BE-r1-p0657 && SF-BE-r1-p0658 && SF-BE-r1-p0659 && SF-BE-r1-p0660,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0657 && BMS.SF-BE-r1-p0659 && PAN.SF-BE-r1-p0659 && LEF.SF-BE-r1-p0659,ANTHESIS && MATURITY
37 && 38 && 39 && 40,15,PI_570031,97,96,97,0.60,,0.49,,,,37.75,0.61,11.62,64.03,2.77,10.79,25.35,91.16,1.03,3.93,35.08,73.86,61.93,59.43,21.86,95.46,0.29,68.59,12.47,33.82,28.49,0.5277,0.050339,,0.18785,0.24147,,,38.1164,96.6666666667,0.471404520791,,,340657.7135 && 340657.019 && 340656.304 && 340655.6095,3832715.035 && 3832715.275 && 3832715.415 && 3832715.65,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r1-p0705 && SF-BE-r1-p0706 && SF-BE-r1-p0707 && SF-BE-r1-p0708,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0705 && BMS.SF-BE-r1-p0707 && PAN.SF-BE-r1-p0707 && LEF.SF-BE-r1-p0707,ANTHESIS && MATURITY
37 && 38 && 39 && 40,16,PI_455307,164,158,138,1.30,,1.05,,,,37.46,0.6,9.55,64.16,2.61,7.89,21.35,91.84,0.96,6.19,30.96,73.77,58.73,54.46,24.62,60.49,0.46,65.73,12.95,31.27,28.66,0.10578,0.027381,,0.24506,0.27443,,,44.4356,153.333333333,11.115554667,,,340659.1665 && 340658.4705 && 340657.827 && 340657.131,3832719.155 && 3832719.39 && 3832719.73 && 3832719.965,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,Durra-bicolor,SF-BE-r1-p0753 && SF-BE-r1-p0754 && SF-BE-r1-p0755 && SF-BE-r1-p0756,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0753 && BMS.SF-BE-r1-p0755 && PAN.SF-BE-r1-p0755 && LEF.SF-BE-r1-p0755,ANTHESIS && MATURITY
37 && 38 && 39 && 40,17,PI_585452,124,124,144,0.99,,0.78,,,,39.05,0.6,10.68,65.45,3.35,8.74,18.8,92.33,0.97,6.09,29.42,68.16,57.87,53.72,22.17,74.82,0.58,62.51,12.95,32.96,28.03,0.55365,0.050186,,0.3153,0.38514,,,44.2181,130.666666667,9.42809041582,,,340660.721 && 340660.0245 && 340659.3485 && 340658.6515,3832723.57 && 3832723.805 && 3832724.04 && 3832724.275,PHOTOPERIOD_SENSITIVE,Cellulosic,Ghana,Guinea,SF-BE-r1-p0801 && SF-BE-r1-p0802 && SF-BE-r1-p0803 && SF-BE-r1-p0804,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0801 && BMS.SF-BE-r1-p0803 && PAN.SF-BE-r1-p0803 && LEF.SF-BE-r1-p0803,ANTHESIS && MATURITY
37 && 38 && 39 && 40,18,PI_329326,86,87,95,0.68,,0.52,,,,39.03,0.61,10.56,66.22,3.28,8.24,22.35,92.11,0.98,5.74,30.02,74.24,58.46,53.54,19.94,57.98,0.5,67.28,12.17,33.29,28.91,0.26611,0.06289,,0.30438,0.31704,,,39.1021,89.3333333333,4.0276819912,,,340662.3015 && 340661.605 && 340660.8585 && 340660.1615,3832728.06 && 3832728.295 && 3832728.315 && 3832728.55,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0849 && SF-BE-r1-p0850 && SF-BE-r1-p0851 && SF-BE-r1-p0852,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0849 && BMS.SF-BE-r1-p0851 && PAN.SF-BE-r1-p0851 && LEF.SF-BE-r1-p0851,ANTHESIS && MATURITY
37 && 38 && 39 && 40,19,PI_570096,105,103,121,1.25,,1.01,,,,37.81,0.66,11.13,64.46,3.43,9.04,19.72,91.78,1,5.08,32.41,71.76,59.66,56.52,22.13,62.78,0.64,65.59,14.11,32.73,28.31,0.25764,0.063626,,0.24596,0.27854,,,45.0552,109.666666667,8.0553639824,,,340663.7615 && 340663.065 && 340662.368 && 340661.672,3832732.205 && 3832732.44 && 3832732.59 && 3832732.83,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r1-p0897 && SF-BE-r1-p0898 && SF-BE-r1-p0899 && SF-BE-r1-p0900,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0897 && BMS.SF-BE-r1-p0899 && PAN.SF-BE-r1-p0899 && LEF.SF-BE-r1-p0899,ANTHESIS && MATURITY
37 && 38 && 39 && 40,20,PI_329711,88,111,92,0.89,,0.72,,,,37.47,0.59,10.94,62.68,4.05,9.59,21.85,91.8,1.01,4.91,32.27,68.17,60.09,57.09,23.47,91.89,0.34,63.74,13.7,32.56,26.82,0.99933,0.027186,,0.4232,0.32134,,,27.5836,97.0,10.0332779622,,,340665.3225 && 340664.6255 && 340663.9285 && 340663.2315,3832736.64 && 3832736.87 && 3832737.01 && 3832737.245,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0945 && SF-BE-r1-p0946 && SF-BE-r1-p0947 && SF-BE-r1-p0948,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0945 && BMS.SF-BE-r1-p0947 && PAN.SF-BE-r1-p0947 && LEF.SF-BE-r1-p0947,ANTHESIS && MATURITY
37 && 38 && 39 && 40,21,PI_569445,74,69,85,0.79,,0.58,,,,39.83,0.72,12.68,64.98,2.54,10.58,0.71,91.14,1.11,4.55,34.9,76.55,60.8,59.45,21.14,79.51,0.72,68.52,14.25,35.28,27.85,0.39555,0.052233,,0.22062,0.24055,,,26.1138,76.0,6.68331255192,,,340666.9065 && 340666.2085 && 340665.474 && 340664.776,3832741.135 && 3832741.365 && 3832741.385 && 3832741.62,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r1-p0993 && SF-BE-r1-p0994 && SF-BE-r1-p0995 && SF-BE-r1-p0996,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0993 && BMS.SF-BE-r1-p0995 && PAN.SF-BE-r1-p0995 && LEF.SF-BE-r1-p0995,ANTHESIS && MATURITY
37 && 38 && 39 && 40,22,PI_152963,122,110,117,0.92,,0.72,,,,43.34,0.69,11.14,69.82,2.21,8.01,14.52,92.26,1.01,6.27,28.75,75.47,57.21,52.01,18.14,45.89,0.37,66.48,10.29,37.07,28.07,0.46745,0.039176,,0.27342,0.28076,,,32.8409,116.333333333,4.92160768674,,,340668.425 && 340667.7265 && 340666.985 && 340666.287,3832745.445 && 3832745.675 && 3832745.665 && 3832745.9,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,,SF-BE-r1-p1041 && SF-BE-r1-p1042 && SF-BE-r1-p1043 && SF-BE-r1-p1044,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1041 && BMS.SF-BE-r1-p1043 && PAN.SF-BE-r1-p1043 && LEF.SF-BE-r1-p1043,ANTHESIS && MATURITY
37 && 38 && 39 && 40,23,PI_563295,118,107,90,0.52,,0.40,,,,32.76,0.51,7.05,57.37,3.03,7.56,28.83,91.25,0.88,5.15,35.03,69.19,62.44,58.76,30.32,68.75,0.81,66.03,19.07,27.61,26.18,0.50962,0.048416,,0.30951,0.42502,,,36.5012,105.0,11.5181016954,,,340669.94 && 340669.243 && 340668.514 && 340667.8165,3832749.75 && 3832749.985 && 3832750.0 && 3832750.235,PHOTOPERIOD_SENSITIVE,Sweet,United States,Durra-caudatum,SF-BE-r1-p1089 && SF-BE-r1-p1090 && SF-BE-r1-p1091 && SF-BE-r1-p1092,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1089 && BMS.SF-BE-r1-p1091 && PAN.SF-BE-r1-p1091 && LEF.SF-BE-r1-p1091,ANTHESIS && MATURITY
37 && 38 && 39 && 40,24,PI_156268,210,226,217,2.03,,1.76,,,,38.65,0.64,9.99,65.23,3.42,9.16,14.52,93.39,0.88,6.07,29.22,67.77,58.32,55.34,26.85,79.15,1,59.35,16.98,32.58,28.79,0.16106,0.040885,,0.25255,0.36979,,,19.4354,217.666666667,6.54896090146,,,340671.441 && 340670.743 && 340670.047 && 340669.349,3832754.01 && 3832754.245 && 3832754.345 && 3832754.575,PHOTOPERIOD_SENSITIVE,Cellulosic,Malawi,Durra,SF-BE-r1-p1137 && SF-BE-r1-p1138 && SF-BE-r1-p1139 && SF-BE-r1-p1140,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1137 && BMS.SF-BE-r1-p1139 && PAN.SF-BE-r1-p1139 && LEF.SF-BE-r1-p1139,ANTHESIS && MATURITY
